yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
14.62,8.58,4.36,414.3,2251.1,597.0,42.22,57.0,23.1,524.7,0,YARN_BREAKAGE
15.23,10.35,4.0,399.2,2236.6,601.4,40.5,61.6,26.5,521.6,0,YARN_BREAKAGE
26.9,15.55,3.2,466.3,2534.3,741.5,25.1,60.3,27.2,676.8,2,JACQUARD_PATTERN_SHIFT
33.0,11.99,4.34,328.6,1943.4,612.9,15.05,63.7,23.2,535.8,3,BORDER_SEWING_DEFECT
16.03,9.18,4.57,413.5,2231.5,599.1,37.68,61.9,23.4,517.3,0,YARN_BREAKAGE
27.78,14.74,3.84,458.0,2436.0,733.4,15.32,59.1,25.5,595.8,2,JACQUARD_PATTERN_SHIFT
26.3,14.44,5.75,448.4,2246.0,648.8,21.85,43.8,32.5,565.4,1,OIL_STAIN
26.33,16.56,4.4,521.4,2452.9,677.4,23.82,54.8,22.5,629.5,2,JACQUARD_PATTERN_SHIFT
14.07,9.68,4.35,440.1,2326.1,609.6,46.23,54.1,24.4,519.1,0,YARN_BREAKAGE
24.09,21.32,3.7,320.1,1921.1,537.3,13.79,67.8,20.6,492.7,3,BORDER_SEWING_DEFECT
19.27,8.78,4.57,419.6,2095.1,581.7,53.02,57.2,22.3,573.2,0,YARN_BREAKAGE
24.26,20.08,7.24,433.1,2247.7,631.5,28.39,51.4,31.7,518.3,1,OIL_STAIN
26.86,17.5,7.27,433.4,2156.2,686.7,19.74,40.3,29.9,544.7,1,OIL_STAIN
27.81,20.54,7.94,432.0,2227.2,659.5,20.58,47.5,34.1,531.6,1,OIL_STAIN
20.63,12.17,3.55,349.5,2111.2,556.3,18.61,62.6,22.0,477.7,3,BORDER_SEWING_DEFECT
27.07,15.51,4.88,298.5,2006.0,541.8,16.03,67.0,23.5,535.6,3,BORDER_SEWING_DEFECT
26.15,16.2,4.69,319.7,1936.9,631.9,27.5,60.3,21.9,482.2,3,BORDER_SEWING_DEFECT
26.58,19.65,4.65,480.8,2489.2,701.6,24.01,54.6,25.3,627.0,2,JACQUARD_PATTERN_SHIFT
24.28,16.22,6.43,338.4,1943.9,596.1,16.76,54.4,23.4,569.9,3,BORDER_SEWING_DEFECT
20.6,15.29,3.87,316.5,1883.1,581.8,23.66,54.9,23.3,533.1,3,BORDER_SEWING_DEFECT
29.24,18.8,4.56,428.6,2498.7,731.0,22.97,54.2,27.4,634.9,2,JACQUARD_PATTERN_SHIFT
24.47,15.61,8.42,436.1,2186.8,643.8,18.78,49.1,31.6,566.5,1,OIL_STAIN
25.87,15.07,4.78,418.5,2361.9,720.7,19.8,67.0,25.2,640.9,2,JACQUARD_PATTERN_SHIFT
24.34,19.24,5.97,420.5,2258.1,600.8,24.45,46.5,30.6,522.4,1,OIL_STAIN
12.93,9.55,4.48,436.0,2285.2,615.8,44.85,56.1,25.5,521.5,0,YARN_BREAKAGE
24.22,18.7,3.26,288.1,1940.6,618.7,17.19,54.8,19.9,546.5,3,BORDER_SEWING_DEFECT
29.19,16.66,5.18,453.4,2438.0,694.0,24.45,54.3,21.5,640.0,2,JACQUARD_PATTERN_SHIFT
14.71,10.15,4.79,414.4,2112.6,602.1,42.37,54.4,23.7,461.9,0,YARN_BREAKAGE
16.51,7.38,4.34,450.5,2258.0,627.3,39.95,56.4,22.1,505.3,0,YARN_BREAKAGE
27.31,15.75,8.01,459.5,2284.9,545.1,24.74,36.1,31.4,578.5,1,OIL_STAIN
25.91,17.58,8.11,441.0,2314.6,678.7,22.51,38.4,29.4,552.1,1,OIL_STAIN
22.76,10.45,4.97,311.4,1975.3,521.6,25.0,54.2,21.5,447.7,3,BORDER_SEWING_DEFECT
23.76,15.37,3.96,330.6,1909.9,583.0,23.54,64.5,22.9,507.5,3,BORDER_SEWING_DEFECT
25.1,15.64,4.3,476.2,2478.2,774.0,24.42,58.3,25.8,670.0,2,JACQUARD_PATTERN_SHIFT
23.83,20.24,3.85,459.9,2456.8,714.7,30.78,56.8,24.4,633.7,2,JACQUARD_PATTERN_SHIFT
21.75,19.86,4.87,454.6,2442.5,738.9,26.23,58.2,24.6,585.7,2,JACQUARD_PATTERN_SHIFT
14.96,10.42,5.61,414.9,2226.3,599.7,45.48,51.6,27.8,467.0,0,YARN_BREAKAGE
27.71,17.16,4.39,294.1,2023.8,668.7,16.8,71.8,23.2,506.9,3,BORDER_SEWING_DEFECT
21.49,17.21,8.01,425.8,2096.9,615.1,20.54,45.3,29.9,518.0,1,OIL_STAIN
31.95,18.92,3.62,449.5,2377.8,681.6,29.03,58.0,24.6,643.6,2,JACQUARD_PATTERN_SHIFT
15.17,8.5,5.16,434.6,2177.5,595.2,44.92,59.5,23.5,505.2,0,YARN_BREAKAGE
21.49,17.69,4.51,363.2,1905.3,579.7,14.48,63.9,21.8,543.9,3,BORDER_SEWING_DEFECT
19.57,19.43,3.02,328.3,1897.0,600.8,20.09,57.9,20.9,543.2,3,BORDER_SEWING_DEFECT
24.79,14.9,3.74,296.1,1973.3,596.7,25.43,68.8,23.7,487.3,3,BORDER_SEWING_DEFECT
20.69,20.85,4.99,300.5,1911.3,567.7,18.65,69.4,29.0,505.4,3,BORDER_SEWING_DEFECT
28.17,19.27,8.93,442.2,2193.0,672.5,20.58,38.4,32.1,551.0,1,OIL_STAIN
20.49,13.13,3.91,332.3,2002.8,559.0,22.15,60.5,26.2,530.6,3,BORDER_SEWING_DEFECT
25.86,17.06,5.84,414.1,2168.5,654.0,24.06,45.8,32.1,569.6,1,OIL_STAIN
29.79,17.51,3.17,493.9,2416.9,722.7,23.35,55.0,23.7,644.1,2,JACQUARD_PATTERN_SHIFT
28.7,18.8,5.84,438.4,2539.7,723.9,23.32,58.6,21.5,586.9,2,JACQUARD_PATTERN_SHIFT
21.78,15.5,9.99,418.8,2272.6,666.5,17.55,45.3,32.8,540.4,1,OIL_STAIN
27.97,21.84,8.76,378.5,2173.7,706.7,19.45,44.6,31.8,576.7,1,OIL_STAIN
22.33,16.85,2.0,308.1,1993.4,603.5,18.67,60.3,24.4,574.7,3,BORDER_SEWING_DEFECT
30.26,18.34,7.85,390.0,2225.5,608.4,22.88,42.7,27.2,520.4,1,OIL_STAIN
30.75,16.78,4.2,477.0,2574.8,688.0,30.35,59.1,23.6,655.3,2,JACQUARD_PATTERN_SHIFT
15.46,11.42,4.22,423.2,2190.0,577.0,44.49,58.5,21.8,511.0,0,YARN_BREAKAGE
21.12,15.98,4.11,323.4,2001.7,584.7,20.75,50.7,24.2,487.6,3,BORDER_SEWING_DEFECT
15.68,11.8,4.5,387.4,2390.0,633.8,38.03,56.8,22.9,613.3,0,YARN_BREAKAGE
21.04,16.02,7.21,453.1,2166.2,634.2,17.24,45.6,32.9,553.1,1,OIL_STAIN
12.18,13.4,3.47,468.0,2153.0,620.4,45.08,62.0,20.7,555.6,0,YARN_BREAKAGE
23.66,14.08,7.41,456.7,2180.2,664.9,18.62,43.5,32.3,587.7,1,OIL_STAIN
20.38,19.31,7.28,428.9,2397.1,629.1,25.76,42.9,31.5,583.5,1,OIL_STAIN
12.84,8.67,4.91,438.6,2273.2,597.8,42.28,65.1,20.7,533.3,0,YARN_BREAKAGE
14.16,10.21,4.65,416.3,2116.1,593.7,40.3,56.8,26.3,495.8,0,YARN_BREAKAGE
29.18,15.07,8.86,458.8,2277.9,623.9,29.71,46.8,33.2,546.8,1,OIL_STAIN
28.18,20.96,7.83,411.9,2287.6,656.8,24.34,44.7,32.7,558.4,1,OIL_STAIN
14.52,10.31,3.88,452.4,2357.0,636.6,42.04,53.1,22.0,536.6,0,YARN_BREAKAGE
14.15,8.59,4.97,441.4,2279.5,616.9,43.81,50.5,22.0,501.1,0,YARN_BREAKAGE
23.02,17.67,3.65,318.0,1973.3,608.4,21.11,72.1,21.8,525.2,3,BORDER_SEWING_DEFECT
28.88,18.4,4.27,449.0,2397.3,713.6,26.99,55.9,23.3,611.6,2,JACQUARD_PATTERN_SHIFT
22.92,17.59,8.05,407.1,2214.4,601.6,25.89,38.6,30.9,511.7,1,OIL_STAIN
28.97,19.01,4.69,453.5,2546.0,671.5,21.59,60.8,24.3,622.5,2,JACQUARD_PATTERN_SHIFT
21.54,14.28,8.14,440.9,2165.9,677.2,24.65,45.8,31.4,577.4,1,OIL_STAIN
23.69,16.2,4.1,308.7,1967.4,582.3,17.48,60.5,27.5,444.1,3,BORDER_SEWING_DEFECT
14.93,9.93,4.74,416.6,2204.5,621.2,46.58,64.8,25.1,557.8,0,YARN_BREAKAGE
11.32,8.67,4.58,467.9,2162.8,623.8,41.59,60.7,20.1,517.1,0,YARN_BREAKAGE
28.97,16.61,2.78,274.7,1963.4,571.3,27.09,57.5,22.4,529.5,3,BORDER_SEWING_DEFECT
25.3,19.34,3.28,460.2,2535.6,691.9,20.81,56.7,21.0,657.9,2,JACQUARD_PATTERN_SHIFT
28.23,15.45,7.22,407.3,2262.8,641.1,22.5,41.7,32.0,440.1,1,OIL_STAIN
27.44,17.4,4.34,493.1,2430.8,713.6,29.95,64.5,21.6,614.9,2,JACQUARD_PATTERN_SHIFT
29.57,16.46,7.4,414.5,2152.9,637.2,26.41,46.3,31.6,549.9,1,OIL_STAIN
16.5,12.52,5.42,460.9,2352.4,644.9,41.58,65.9,22.8,485.3,0,YARN_BREAKAGE
15.03,7.37,4.2,419.6,2220.6,606.0,42.55,57.1,21.0,513.7,0,YARN_BREAKAGE
21.4,16.5,3.9,300.4,1889.3,622.0,29.68,60.2,21.9,478.1,3,BORDER_SEWING_DEFECT
27.55,18.32,3.73,313.8,1915.4,621.8,22.49,62.9,22.9,465.9,3,BORDER_SEWING_DEFECT
19.44,17.1,4.32,325.7,1989.9,574.7,20.71,71.2,22.6,505.1,3,BORDER_SEWING_DEFECT
11.69,9.95,4.04,417.5,2241.3,595.8,42.2,66.4,22.7,534.4,0,YARN_BREAKAGE
13.45,11.08,4.17,466.4,2230.5,573.6,39.91,57.2,22.6,545.6,0,YARN_BREAKAGE
14.12,9.02,4.6,424.3,2238.5,591.9,46.12,51.8,25.4,563.7,0,YARN_BREAKAGE
14.08,9.44,3.7,440.5,2312.7,604.2,41.6,58.4,23.5,571.2,0,YARN_BREAKAGE
25.58,14.57,7.44,444.8,2251.5,631.3,22.36,40.9,29.7,536.7,1,OIL_STAIN
29.31,13.59,8.01,487.4,2344.0,624.7,21.53,35.3,30.4,522.6,1,OIL_STAIN
27.35,16.03,8.29,434.7,2235.0,652.4,26.05,45.5,30.8,477.2,1,OIL_STAIN
29.4,15.0,7.42,453.0,2278.0,686.0,24.69,38.1,29.7,555.9,1,OIL_STAIN
24.22,16.15,5.64,451.8,2293.4,599.1,22.61,46.7,27.3,526.8,1,OIL_STAIN
14.53,8.08,4.36,398.7,2264.5,585.8,41.14,53.9,23.1,466.8,0,YARN_BREAKAGE
30.45,19.72,3.79,453.9,2579.8,716.9,21.02,61.6,25.7,651.5,2,JACQUARD_PATTERN_SHIFT
23.85,17.97,3.06,316.4,1913.6,547.2,18.55,64.6,20.6,507.8,3,BORDER_SEWING_DEFECT
24.39,10.13,4.42,298.7,1889.1,568.0,22.42,61.6,23.1,493.4,3,BORDER_SEWING_DEFECT
25.34,14.53,8.47,413.0,2262.5,641.4,13.49,49.5,30.9,547.5,1,OIL_STAIN
28.45,13.62,9.29,469.2,2265.7,599.6,23.82,40.9,32.3,524.3,1,OIL_STAIN
12.74,10.72,4.21,418.6,2188.5,531.9,40.21,54.0,24.0,482.3,0,YARN_BREAKAGE
31.67,20.44,4.11,436.4,2569.9,729.2,23.66,55.6,26.3,650.9,2,JACQUARD_PATTERN_SHIFT
18.12,19.24,3.03,293.1,1992.6,597.0,18.42,61.8,28.0,545.2,3,BORDER_SEWING_DEFECT
25.02,11.75,3.83,320.5,1899.8,615.0,19.05,55.2,23.2,534.4,3,BORDER_SEWING_DEFECT
25.41,17.83,5.33,451.4,2538.0,685.2,27.73,59.1,25.5,634.3,2,JACQUARD_PATTERN_SHIFT
21.98,17.62,7.02,396.7,2185.8,632.3,17.35,41.0,31.5,612.6,1,OIL_STAIN
16.66,9.6,4.01,428.7,2118.4,583.3,42.8,55.0,23.8,539.2,0,YARN_BREAKAGE
15.65,10.91,4.42,456.3,2110.3,561.4,47.57,57.0,26.3,496.5,0,YARN_BREAKAGE
23.45,18.93,8.74,424.0,2145.1,672.9,25.89,41.4,33.9,558.4,1,OIL_STAIN
24.0,20.0,2.43,463.9,2473.1,690.0,21.74,58.4,27.3,621.1,2,JACQUARD_PATTERN_SHIFT
28.63,19.2,3.82,437.7,2406.3,699.4,25.66,59.9,24.8,601.6,2,JACQUARD_PATTERN_SHIFT
30.09,18.78,7.77,431.2,2062.6,663.5,21.8,47.8,33.9,507.9,1,OIL_STAIN
22.95,14.55,6.15,443.1,2357.7,626.1,16.1,40.9,34.2,584.3,1,OIL_STAIN
25.18,14.54,9.06,478.0,2237.2,654.5,20.11,45.3,26.3,543.0,1,OIL_STAIN
21.32,16.07,4.43,334.4,2047.5,606.1,21.25,59.4,25.0,483.0,3,BORDER_SEWING_DEFECT
27.26,16.65,4.41,465.7,2572.6,666.5,20.3,58.5,25.0,579.7,2,JACQUARD_PATTERN_SHIFT
30.31,20.84,7.33,457.5,2081.7,620.6,21.4,45.9,30.3,529.0,1,OIL_STAIN
17.48,8.23,4.26,452.6,2187.6,618.5,44.42,62.7,20.6,502.9,0,YARN_BREAKAGE
23.73,15.02,2.95,314.4,1934.4,581.8,21.82,53.0,24.0,471.8,3,BORDER_SEWING_DEFECT
21.18,11.25,4.67,319.7,1908.3,603.0,13.07,56.5,25.6,514.3,3,BORDER_SEWING_DEFECT
12.18,12.22,5.98,428.0,2264.1,590.6,38.41,61.6,25.4,506.1,0,YARN_BREAKAGE
12.56,9.25,2.73,451.9,2268.2,590.6,46.16,66.4,23.5,511.5,0,YARN_BREAKAGE
12.56,11.12,3.22,441.6,2255.7,590.7,39.45,60.1,23.6,512.4,0,YARN_BREAKAGE
24.01,16.45,4.58,293.9,2001.0,504.1,27.93,58.1,23.9,495.1,3,BORDER_SEWING_DEFECT
13.47,11.32,2.08,417.7,2173.5,539.2,51.11,59.5,25.7,568.1,0,YARN_BREAKAGE
27.51,16.21,4.3,286.8,1886.7,656.1,17.16,61.4,21.3,560.3,3,BORDER_SEWING_DEFECT
28.25,17.72,6.51,414.3,2302.4,631.4,30.84,39.0,34.7,544.1,1,OIL_STAIN
25.77,19.58,4.9,459.4,2466.9,698.0,26.74,52.9,27.2,629.8,2,JACQUARD_PATTERN_SHIFT
25.91,15.76,4.45,480.8,2491.1,737.2,26.18,53.1,26.7,607.6,2,JACQUARD_PATTERN_SHIFT
14.23,10.26,4.09,397.6,2155.0,616.5,39.25,67.7,24.9,556.4,0,YARN_BREAKAGE
29.02,19.26,4.38,478.0,2383.8,699.3,22.17,66.9,25.6,599.1,2,JACQUARD_PATTERN_SHIFT
24.36,16.38,3.84,319.1,2020.5,603.5,16.43,58.3,26.2,497.0,3,BORDER_SEWING_DEFECT
14.33,9.08,4.69,450.3,2281.8,611.0,40.86,51.6,24.5,516.1,0,YARN_BREAKAGE
24.41,14.49,7.47,401.3,2110.2,602.4,26.57,41.7,32.3,528.7,1,OIL_STAIN
23.71,18.71,7.62,444.8,2384.5,623.1,24.16,44.6,30.4,515.2,1,OIL_STAIN
25.32,16.54,2.42,300.9,2015.4,594.2,18.0,64.9,26.2,516.7,3,BORDER_SEWING_DEFECT
15.59,9.79,4.77,471.8,2136.9,666.5,44.81,53.7,24.9,514.0,0,YARN_BREAKAGE
30.49,15.48,3.84,521.9,2537.6,732.0,23.61,57.4,27.0,605.1,2,JACQUARD_PATTERN_SHIFT
13.98,9.19,4.94,407.3,2144.2,632.6,39.27,53.1,19.4,584.2,0,YARN_BREAKAGE
26.01,17.51,4.34,333.9,1894.8,595.6,19.49,65.5,23.1,550.3,3,BORDER_SEWING_DEFECT
29.46,16.14,6.62,462.2,2135.4,661.2,22.07,42.9,32.7,560.1,1,OIL_STAIN
14.3,9.22,5.24,381.8,2292.3,598.2,43.16,56.7,26.1,470.7,0,YARN_BREAKAGE
21.5,15.36,3.31,306.4,2073.4,632.8,19.79,59.3,27.1,480.7,3,BORDER_SEWING_DEFECT
24.63,17.34,4.56,465.6,2546.1,730.0,27.88,58.6,24.0,639.2,2,JACQUARD_PATTERN_SHIFT
31.28,19.85,3.78,488.6,2551.8,686.6,24.63,63.1,26.4,621.4,2,JACQUARD_PATTERN_SHIFT
28.22,20.52,4.89,466.6,2452.2,709.5,18.75,60.5,24.1,628.2,2,JACQUARD_PATTERN_SHIFT
13.87,9.84,5.52,396.8,2325.5,618.5,39.07,46.8,26.5,503.0,0,YARN_BREAKAGE
26.37,18.76,3.79,287.1,1965.2,662.5,21.93,62.4,19.7,469.8,3,BORDER_SEWING_DEFECT
28.19,15.69,4.56,463.5,2490.9,707.1,18.0,58.9,25.0,614.6,2,JACQUARD_PATTERN_SHIFT
30.63,16.2,7.45,428.9,2114.4,625.5,23.08,38.5,32.0,514.2,1,OIL_STAIN
21.62,15.32,3.88,302.2,1919.4,586.2,14.2,59.6,24.3,453.7,3,BORDER_SEWING_DEFECT
14.11,7.58,4.97,473.7,2187.2,623.3,41.67,55.0,25.7,512.1,0,YARN_BREAKAGE
25.2,15.46,8.23,407.6,2291.7,646.3,21.66,42.5,30.7,522.5,1,OIL_STAIN
24.11,16.72,7.49,456.6,2173.9,632.9,24.27,47.6,30.2,518.7,1,OIL_STAIN
14.63,9.53,4.89,389.2,2202.2,662.4,45.7,50.5,21.9,517.4,0,YARN_BREAKAGE
13.45,8.68,3.78,412.1,2157.6,617.9,37.88,46.9,21.9,534.2,0,YARN_BREAKAGE
16.25,8.67,4.82,444.1,2298.3,633.5,41.07,54.6,25.4,501.5,0,YARN_BREAKAGE
13.88,10.09,4.45,383.0,2145.0,616.3,41.77,60.0,20.6,537.0,0,YARN_BREAKAGE
25.58,12.58,2.91,290.4,1876.7,585.8,17.33,63.3,21.4,522.9,3,BORDER_SEWING_DEFECT
20.03,18.65,4.16,304.7,1980.6,584.8,22.19,70.5,22.6,528.2,3,BORDER_SEWING_DEFECT
27.73,16.0,9.23,443.5,2182.9,631.0,27.72,44.8,35.0,579.6,1,OIL_STAIN
22.71,14.69,4.06,316.0,1877.8,511.9,19.84,69.0,25.5,548.6,3,BORDER_SEWING_DEFECT
22.79,15.59,4.49,334.1,1817.6,614.2,20.65,62.3,24.5,494.9,3,BORDER_SEWING_DEFECT
21.16,15.73,4.22,293.3,2056.7,590.6,21.77,60.4,22.9,479.9,3,BORDER_SEWING_DEFECT
26.7,12.69,6.51,431.2,2376.4,601.3,21.14,41.1,31.8,482.7,1,OIL_STAIN
24.87,17.03,4.7,312.3,1888.7,594.9,18.0,63.1,20.5,441.6,3,BORDER_SEWING_DEFECT
30.98,18.83,4.11,468.2,2572.2,701.9,26.87,62.7,23.3,685.2,2,JACQUARD_PATTERN_SHIFT
28.72,19.21,7.85,452.9,2206.2,620.9,16.98,35.9,29.0,559.0,1,OIL_STAIN
12.97,9.45,5.71,385.5,2098.5,575.9,40.33,63.5,27.9,589.1,0,YARN_BREAKAGE
29.47,17.61,3.5,315.7,2028.7,642.7,21.2,60.5,21.4,460.4,3,BORDER_SEWING_DEFECT
16.15,10.88,4.5,444.3,2275.0,573.1,33.7,73.5,20.3,500.3,0,YARN_BREAKAGE
15.4,9.02,5.53,418.7,2232.8,628.9,41.26,66.4,23.3,468.7,0,YARN_BREAKAGE
22.71,17.67,3.78,324.9,2008.5,593.9,12.69,66.7,21.4,516.8,3,BORDER_SEWING_DEFECT
21.87,14.96,4.18,318.4,2034.1,582.0,18.42,58.5,24.7,538.7,3,BORDER_SEWING_DEFECT
25.63,17.76,4.57,445.7,2532.5,727.5,20.57,56.2,25.3,671.3,2,JACQUARD_PATTERN_SHIFT
23.37,20.97,8.3,450.6,2195.6,611.6,18.19,38.6,32.6,520.8,1,OIL_STAIN
28.18,15.07,2.63,312.1,1994.6,561.1,19.55,55.6,19.6,486.1,3,BORDER_SEWING_DEFECT
23.06,17.94,7.45,449.4,2312.3,608.6,23.15,40.8,33.4,513.7,1,OIL_STAIN
17.18,6.67,5.37,448.0,2141.0,616.7,29.32,66.2,22.8,525.7,0,YARN_BREAKAGE
28.25,17.31,4.03,481.9,2539.4,759.9,22.72,60.3,26.2,634.9,2,JACQUARD_PATTERN_SHIFT
27.92,14.96,3.38,439.2,2543.2,724.5,23.91,55.9,23.9,597.7,2,JACQUARD_PATTERN_SHIFT
23.19,18.05,4.5,338.5,2027.1,584.8,16.45,72.0,22.1,531.1,3,BORDER_SEWING_DEFECT
29.91,13.77,5.0,308.5,1955.9,539.0,15.89,62.4,18.3,531.0,3,BORDER_SEWING_DEFECT
22.48,16.84,3.42,324.6,1870.9,585.3,23.29,59.7,25.8,527.5,3,BORDER_SEWING_DEFECT
30.21,12.49,4.64,465.6,2401.8,685.1,22.16,59.7,27.5,604.9,2,JACQUARD_PATTERN_SHIFT
29.49,21.13,3.98,421.0,2512.4,688.1,24.28,53.8,26.8,628.6,2,JACQUARD_PATTERN_SHIFT
29.58,21.82,6.6,443.0,2217.8,670.4,26.45,48.3,32.3,493.7,1,OIL_STAIN
13.85,12.72,5.41,433.1,2202.5,546.9,47.81,48.5,22.2,472.8,0,YARN_BREAKAGE
23.71,14.25,6.49,446.4,2287.1,710.4,27.18,46.6,32.4,520.0,1,OIL_STAIN
18.75,16.19,3.08,340.3,2012.7,635.7,16.11,65.6,25.6,561.5,3,BORDER_SEWING_DEFECT
12.41,8.37,3.33,439.6,2256.6,630.5,39.36,56.2,23.4,550.0,0,YARN_BREAKAGE
20.68,15.59,3.87,311.9,2004.8,627.6,24.05,63.1,20.0,509.5,3,BORDER_SEWING_DEFECT
24.79,18.31,6.88,469.7,2288.8,595.4,27.34,42.6,29.7,532.5,1,OIL_STAIN
28.32,17.17,7.15,452.6,2196.6,643.3,19.07,37.6,30.3,553.6,1,OIL_STAIN
34.98,18.08,8.65,435.1,2255.1,634.1,19.78,46.4,31.9,502.9,1,OIL_STAIN
23.19,15.82,4.13,285.9,1999.8,586.3,21.15,63.0,22.2,467.1,3,BORDER_SEWING_DEFECT
29.35,17.74,3.58,433.7,2454.6,734.2,29.11,57.0,24.7,617.5,2,JACQUARD_PATTERN_SHIFT
26.42,17.24,4.43,310.0,2040.4,548.2,22.63,62.9,23.9,479.5,3,BORDER_SEWING_DEFECT
22.76,14.96,7.82,487.7,2355.5,625.0,23.78,43.5,32.0,534.0,1,OIL_STAIN
23.59,16.99,3.95,312.4,1950.4,592.9,19.11,67.1,26.5,457.8,3,BORDER_SEWING_DEFECT
23.71,15.99,4.05,455.7,2437.1,720.6,22.35,67.1,22.4,629.2,2,JACQUARD_PATTERN_SHIFT
13.05,9.04,5.55,450.5,2171.5,560.5,47.93,55.4,23.8,461.7,0,YARN_BREAKAGE
28.44,19.03,3.58,453.8,2446.6,707.6,24.35,62.3,23.1,635.2,2,JACQUARD_PATTERN_SHIFT
30.73,19.52,8.45,449.8,2242.6,692.1,24.92,40.8,28.8,554.1,1,OIL_STAIN
26.38,13.37,3.38,347.1,1945.2,580.8,25.36,69.2,25.6,577.7,3,BORDER_SEWING_DEFECT
27.48,14.68,6.77,406.0,2182.9,659.2,24.75,45.9,34.0,598.4,1,OIL_STAIN
26.62,16.83,4.42,465.2,2447.3,715.1,18.9,54.6,19.9,603.5,2,JACQUARD_PATTERN_SHIFT
29.72,15.83,4.32,455.9,2489.8,685.6,23.12,67.2,24.9,646.0,2,JACQUARD_PATTERN_SHIFT
28.3,19.52,4.39,482.8,2368.4,723.0,22.84,68.6,23.4,617.9,2,JACQUARD_PATTERN_SHIFT
15.01,8.54,4.52,447.3,2209.6,604.8,43.69,48.0,24.0,600.9,0,YARN_BREAKAGE
23.71,17.29,3.93,345.0,2067.3,630.2,19.65,56.8,21.9,529.5,3,BORDER_SEWING_DEFECT
29.44,15.98,3.73,305.8,2008.7,559.7,15.91,61.7,19.4,523.9,3,BORDER_SEWING_DEFECT
17.06,8.53,3.04,414.7,2304.6,626.5,40.37,51.1,24.1,518.0,0,YARN_BREAKAGE
13.4,11.28,3.86,395.9,2305.6,571.2,47.25,63.8,24.2,473.2,0,YARN_BREAKAGE
28.99,16.63,6.78,444.9,2308.0,626.5,25.88,47.7,31.1,591.5,1,OIL_STAIN
26.27,17.87,7.29,425.4,2190.7,641.1,22.11,44.2,33.5,501.7,1,OIL_STAIN
31.27,16.35,4.49,439.4,2569.4,711.2,26.35,66.7,27.6,669.1,2,JACQUARD_PATTERN_SHIFT
14.08,8.58,4.09,477.6,2164.3,551.9,41.93,48.5,26.4,523.9,0,YARN_BREAKAGE
14.75,11.06,5.39,413.3,2281.1,681.5,41.94,59.9,26.4,543.3,0,YARN_BREAKAGE
28.66,20.32,4.18,452.3,2539.3,691.9,21.86,53.8,21.1,649.5,2,JACQUARD_PATTERN_SHIFT
25.56,15.16,4.18,443.0,2452.8,703.8,21.63,58.7,22.8,633.9,2,JACQUARD_PATTERN_SHIFT
24.95,20.18,4.22,465.7,2406.4,706.0,22.46,66.2,26.1,610.2,2,JACQUARD_PATTERN_SHIFT
15.09,7.52,4.8,455.8,2212.1,583.9,40.51,63.6,24.5,544.8,0,YARN_BREAKAGE
29.34,18.95,8.06,441.9,2233.4,550.7,14.04,37.1,28.8,442.5,1,OIL_STAIN
27.86,17.9,3.46,336.8,1863.1,610.2,19.97,64.6,23.9,543.9,3,BORDER_SEWING_DEFECT
26.52,17.19,3.48,498.4,2444.9,692.0,21.89,54.9,24.7,657.7,2,JACQUARD_PATTERN_SHIFT
29.29,16.66,4.75,457.7,2443.9,716.0,26.37,60.8,25.5,613.3,2,JACQUARD_PATTERN_SHIFT
15.64,14.58,3.7,352.3,2026.8,603.5,19.86,59.3,20.7,497.9,3,BORDER_SEWING_DEFECT
13.03,9.68,3.78,480.3,2209.8,575.5,45.16,58.3,21.3,549.4,0,YARN_BREAKAGE
21.9,12.57,3.89,298.4,1908.5,578.4,11.43,63.0,17.6,453.5,3,BORDER_SEWING_DEFECT
29.41,17.84,8.18,452.5,2155.3,624.9,21.83,47.5,32.5,586.7,1,OIL_STAIN
26.95,19.41,4.49,445.9,2495.1,693.2,19.15,56.0,21.3,654.2,2,JACQUARD_PATTERN_SHIFT
29.22,17.25,8.6,441.1,2337.2,641.8,28.86,44.1,30.2,536.8,1,OIL_STAIN
25.9,12.52,4.39,340.3,1969.4,624.2,15.46,50.8,23.2,462.4,3,BORDER_SEWING_DEFECT
17.69,7.08,4.29,415.4,2223.8,614.7,41.72,53.4,23.4,467.7,0,YARN_BREAKAGE
20.95,15.77,4.93,322.9,1856.3,498.0,25.06,63.0,26.6,512.2,3,BORDER_SEWING_DEFECT
28.12,16.67,4.2,350.1,2037.9,576.7,17.22,59.7,19.0,502.4,3,BORDER_SEWING_DEFECT
31.98,18.1,5.05,479.9,2457.9,717.1,19.58,57.4,24.0,633.3,2,JACQUARD_PATTERN_SHIFT
10.0,12.61,4.56,443.7,2147.6,575.5,44.69,61.2,23.2,551.2,0,YARN_BREAKAGE
28.4,17.02,4.68,427.7,2560.5,661.5,23.2,57.2,24.5,653.1,2,JACQUARD_PATTERN_SHIFT
28.05,18.19,7.48,480.4,2306.0,602.6,26.1,46.3,28.0,517.6,1,OIL_STAIN
30.43,18.06,4.76,446.1,2438.6,739.1,16.97,58.1,22.6,618.3,2,JACQUARD_PATTERN_SHIFT
25.3,19.01,4.58,473.7,2490.9,727.8,23.01,58.6,22.5,607.0,2,JACQUARD_PATTERN_SHIFT
